,train_acc,test_acc,train_loss,test_loss
0,0.6126038104543234,0.6584317937701396,0.6564896944910288,0.6314977993567784
1,0.6873473375671715,0.7261009667024705,0.5926081109791994,0.5607004056374232
2,0.7293600390815828,0.7373791621911923,0.5675430949777365,0.5420656566818555
3,0.7313141182217879,0.7432867883995704,0.552850148640573,0.5336854696273804
4,0.7523204689789936,0.7379162191192267,0.5258259559050202,0.5350479866067569
5,0.756228627259404,0.738453276047261,0.526160666719079,0.5327097465594609
6,0.7635564240351734,0.742749731471536,0.506777934730053,0.520628101627032
7,0.7630679042501222,0.7508055853920516,0.505999012850225,0.5168320695559184
8,0.7801660967269174,0.7497314715359829,0.4920278126373887,0.5203614776333173
9,0.7669760625305325,0.7497314715359829,0.5018033506348729,0.5153879304726918
10,0.7640449438202247,0.7497314715359829,0.4945247573778033,0.5156922196348508
11,0.7703957010258915,0.7551020408163265,0.4915420776233077,0.5080603207151095
12,0.7845627747923791,0.7406015037593985,0.4642167380079627,0.5200063457091649
13,0.7669760625305325,0.7271750805585392,0.48567511327564716,0.527589683731397
14,0.7899364924279433,0.7481203007518797,0.45792102068662643,0.5112801929314931
15,0.7787005373717636,0.7551020408163265,0.4692364623770118,0.5018372625112534
16,0.7933561309233024,0.7593984962406015,0.4564048806205392,0.49963559011618297
17,0.789447972642892,0.7534908700322234,0.4516020342707634,0.5043837904930115
18,0.7933561309233024,0.7529538131041891,0.44963951874524355,0.5077001427610716
19,0.8001954079140206,0.7534908700322234,0.44458831660449505,0.5076819588740666
20,0.797752808988764,0.7325456498388829,0.43509123381227255,0.5542604078849157
21,0.797752808988764,0.7561761546723953,0.43413591012358665,0.5068128829201063
22,0.7933561309233024,0.7534908700322234,0.445607858709991,0.5091669629017512
23,0.815828041035662,0.7491944146079484,0.42024808563292027,0.5167013525962829
24,0.815828041035662,0.7551020408163265,0.4111079452559352,0.5060989956061045
25,0.8089887640449438,0.7599355531686359,0.411247031763196,0.5060823932290077
26,0.8202247191011236,0.7577873254564984,0.39618944004178047,0.5022164449095726
27,0.8246213971665852,0.7647690655209453,0.3982888590544462,0.5036433324217796
28,0.8251099169516365,0.7540279269602578,0.3989481832832098,0.5067004894216856
29,0.8099658036150464,0.7669172932330827,0.40859887935221195,0.49649539440870283
30,0.8104543234000977,0.7567132116004296,0.39750099647790194,0.5046811237931251
