,train_acc,test_acc,train_loss,test_loss
0,0.5134342940889106,0.4806659505907626,1.7874576207250357,0.6979974647363026
1,0.5363947239863215,0.5209452201933404,0.6908619962632656,0.6853169103463491
2,0.5696140693698095,0.5225563909774437,0.6783580370247364,0.6707149346669515
3,0.6609672691744015,0.6756176154672395,0.632794102653861,0.627581708629926
4,0.7044455300439668,0.7293233082706767,0.5912261586636305,0.5641736050446828
5,0.7464582315583781,0.7277121374865736,0.5470264321193099,0.5708972265323004
6,0.7523204689789936,0.7223415682062299,0.5381440669298172,0.5599164451162021
7,0.7640449438202247,0.6417830290010741,0.5119933160021901,0.6438402811686198
8,0.7664875427454811,0.7212674543501612,0.5136621929705143,0.5469602445761362
9,0.7835857352222765,0.7116004296455424,0.47582138422876596,0.5662313009301821
10,0.815828041035662,0.7234156820622986,0.42552722431719303,0.5754897902409236
11,0.8363458720078163,0.7261009667024705,0.3979986747726798,0.5761479695638021
12,0.8485588666340986,0.7137486573576799,0.3691238253377378,0.597354703148206
13,0.8597948216902784,0.7164339419978518,0.3455839613452554,0.6481306788822015
14,0.8690766976062531,0.6933404940923737,0.3244926338084042,0.6543338760733605
15,0.9003419638495359,0.7035445757250268,0.25676950020715594,0.7680664598941803
16,0.9174401563263312,0.6879699248120301,0.22450379701331258,0.8219040378928184
17,0.9267220322423058,0.6992481203007519,0.19683726085349917,0.9517538835604985
18,0.9218368343917929,0.6417830290010741,0.21788557805120945,0.8942052324612936
19,0.8978993649242795,0.692266380236305,0.2540473388507962,0.846653571476539
20,0.9306301905227161,0.6788399570354458,0.17911332950461656,0.8831508795420329
21,0.9462628236443575,0.6831364124597207,0.14695357554592192,1.1077876567840577
22,0.9438202247191011,0.6997851772287863,0.15371065633371472,1.0874788453181585
23,0.953590620420127,0.6761546723952739,0.12037807051092386,1.0114083230495452
24,0.9521250610649731,0.6761546723952739,0.12228088150732219,1.093569392959277
25,0.9574987787005373,0.6970998925886144,0.12967334454879165,1.1500048647324244
26,0.9477283829995115,0.6659505907626209,0.14049377595074475,1.224291092157364
27,0.9423546653639472,0.686358754027927,0.1335809692973271,1.0882696032524108
28,0.9487054225696141,0.6713211600429646,0.13314659672323614,1.1804229925076166
29,0.9589643380556913,0.682062298603652,0.10620601277332753,1.3108427633841833
