,train_acc,test_acc,train_loss,test_loss
0,0.7391304347826086,0.8517722878625135,0.5659365644678473,0.4066662510236104
1,0.8954567659990229,0.8963480128893663,0.3008850608021021,0.22638609732190768
2,0.9345383488031265,0.9301825993555317,0.1846368855331093,0.16248116170366605
3,0.9623839765510503,0.9425349087003222,0.125288330251351,0.13914789572979014
4,0.9687347337567171,0.9446831364124597,0.09935503429733217,0.1238746120594442
5,0.9775280898876404,0.9484425349087003,0.07605909800622612,0.11745348488911986
6,0.9814362481680508,0.9505907626208379,0.05940604372881353,0.11336083430796862
7,0.9912066438690766,0.9548872180451128,0.04197216802276671,0.11030085859044145
8,0.9897410845139228,0.9554242749731472,0.032909981469856575,0.10935581012163312
9,0.9946262823644357,0.9543501611170784,0.025894048041664064,0.1078155056728671
10,0.9941377625793845,0.9543501611170784,0.0270312122447649,0.10992013900152718
11,0.9975574010747436,0.9570354457572503,0.01983375829877332,0.11102118893371274
12,0.9970688812896922,0.9586466165413534,0.017812943042372353,0.11155497679137624
13,0.9990229604298974,0.9564983888292159,0.012143374238803517,0.11667926861555315
14,0.9975574010747436,0.958109559613319,0.011460524765425362,0.11235783883021214
15,0.9995114802149487,0.9586466165413534,0.007291163994523231,0.11179307521670126
16,0.9985344406448461,0.9586466165413534,0.007956559340527747,0.11153798240120523
17,1.0,0.9564983888292159,0.007045390440907795,0.11686251243033136
18,0.9990229604298974,0.9564983888292159,0.0061931533928145654,0.1160678414462988
19,0.9995114802149487,0.9554242749731472,0.00553615928038198,0.12495326374385816
20,0.9980459208597948,0.9554242749731472,0.010095812576764729,0.12918781115925715
21,0.9995114802149487,0.9538131041890441,0.006100488270021742,0.12459851672756486
22,0.9990229604298974,0.9538131041890441,0.004167324717855081,0.13144009137467946
23,0.9995114802149487,0.9554242749731472,0.0036289100171416067,0.12703502263272337
24,0.9995114802149487,0.9597207303974221,0.005194049988858751,0.1272272390750004
25,1.0,0.9554242749731472,0.003173082424837048,0.12572152819581486
26,1.0,0.9559613319011815,0.002546710789829376,0.1332458774248759
27,1.0,0.9613319011815252,0.0036378282884470536,0.1269255802311818
28,1.0,0.9629430719656283,0.0034677448857109994,0.12767410391776746
29,1.0,0.9586466165413534,0.0025611402470531175,0.1405547864056037
30,1.0,0.9575725026852846,0.002256589281387278,0.1376606887555681
31,1.0,0.9586466165413534,0.0017880928735394264,0.1369519827256833
32,1.0,0.9586466165413534,0.001860176598711405,0.13809885800340757
33,0.9995114802149487,0.9564983888292159,0.0028605124362002243,0.14652017403811138
34,1.0,0.9586466165413534,0.0016653416614644811,0.13785238481408063
35,1.0,0.9607948442534908,0.0023634907156520057,0.13238079242728418
36,0.9995114802149487,0.9575725026852846,0.0024387880530412076,0.14552709763714422
37,0.9995114802149487,0.958109559613319,0.0020831262290812447,0.14038923498495326
38,1.0,0.9575725026852846,0.001069567611466482,0.13857747506456994
